-3.077640548999999864e-02
-8.336233265999999642e-02
-1.446729566999999939e-01
-2.116753731999999888e-01
-2.830637391999999974e-01
-3.581341341000000011e-01
-4.364624349999999819e-01
-5.177783846000000301e-01
-6.019067271000000385e-01
-6.887363571000000295e-01
-7.782028951999999666e-01
-8.702784033999999558e-01
-9.696111083030700684e-01
-1.067768335342407227e+00
-1.170708060264587402e+00
-1.272431492805480957e+00
-1.376498103141784668e+00
-1.478553175926208496e+00
-1.580537438392639160e+00
-1.679268717765808105e+00
